transaction_id,date_of_payment,customer_id,employee_id,amount,type
1274,2021-02-15 07:33:20.509696,814,34,19790,mastercard
1275,2021-12-16 13:22:42.395775,386,60,28220,applepay
1276,2021-11-05 00:22:41.890871,1197,85,25580,cash
1277,2022-11-18 13:56:58.804771,804,43,8130,visa
1278,2020-11-26 10:37:22.979485,1465,63,20,visa
1279,2020-03-25 01:21:09.655575,1723,13,23120,applepay
1280,2022-11-24 03:02:16.026696,526,62,19270,mastercard
1281,2020-04-06 04:12:46.650724,1987,81,11290,applepay
1282,2020-02-27 14:52:25.939613,1535,98,16270,applepay
1283,2023-08-16 18:52:10.473644,1610,72,21710,cash
1284,2023-11-11 01:34:37.570543,658,71,29950,applepay
1285,2022-07-12 21:20:56.915064,1418,87,9550,visa
1286,2022-12-21 19:59:44.006729,1226,22,11160,applepay
1287,2022-12-29 20:36:03.097706,387,76,19090,cash
1288,2023-10-30 19:04:47.340037,1308,22,21170,mastercard
1289,2020-10-15 03:35:20.054729,276,83,5440,mastercard
1290,2022-12-16 05:02:33.788108,1118,78,28550,mastercard
1291,2022-02-04 04:11:11.942106,1841,54,25900,cash
1292,2020-01-23 16:55:54.836182,47,95,21890,cash
1293,2023-10-21 17:57:48.754336,1323,19,25820,cash
1294,2022-03-12 16:20:29.614453,181,63,23860,applepay
1295,2020-01-19 19:38:14.184227,1847,98,25730,applepay
1296,2020-06-08 18:13:41.207310,902,55,15020,applepay
1297,2023-05-30 06:29:48.348884,507,98,2890,applepay
1298,2020-10-31 23:45:35.327973,1746,11,9180,mastercard
1299,2022-02-06 09:08:06.352891,345,95,15080,cash
1300,2022-06-25 10:18:25.153241,1008,9,5220,cash
1301,2020-02-25 16:35:03.234140,643,48,23100,applepay
1302,2023-08-18 02:21:02.291240,897,66,23080,mastercard
1303,2022-02-02 04:25:34.284666,1617,41,19230,mastercard
1304,2021-01-15 23:36:38.988062,1796,21,13520,applepay
1305,2021-07-10 10:55:38.647060,1544,92,4310,visa
1306,2023-12-01 16:46:39.682086,1451,37,11920,mastercard
1307,2023-05-25 08:01:10.095816,1177,73,15560,applepay
1308,2020-09-24 09:57:59.157117,242,18,11040,cash
1309,2021-04-10 07:53:41.623563,301,63,10340,cash
1310,2021-08-31 22:39:23.500577,1995,88,9590,visa
1311,2020-09-21 05:50:54.227345,1039,91,12460,cash
1312,2023-05-19 15:42:52.450399,403,89,16790,cash
1313,2023-01-27 19:04:00.442752,1861,92,28340,applepay
1314,2020-05-30 12:27:46.554646,1413,99,17700,cash
1315,2022-02-28 20:53:37.250479,431,25,20640,visa
1316,2021-03-29 15:39:37.707656,50,97,15300,visa
1317,2020-05-19 04:11:41.723926,1572,35,6860,applepay
1318,2023-09-24 14:37:47.150614,392,37,4540,visa
1319,2022-02-11 19:06:02.184869,125,4,28990,visa
1320,2021-10-12 06:50:38.754081,1403,59,18730,applepay
1321,2023-09-15 08:50:41.898288,1563,29,15970,mastercard
1322,2020-09-21 23:49:27.104572,597,5,7900,applepay
1323,2022-06-17 04:06:55.708305,1319,89,9250,applepay
1324,2023-06-06 08:56:37.469269,1498,31,5000,applepay
1325,2021-09-29 02:03:53.830685,1273,92,4040,visa
1326,2023-10-28 16:32:17.269629,1169,28,13120,cash
1327,2021-08-06 19:49:29.326709,1297,66,1920,applepay
1328,2023-11-25 02:31:31.966487,941,2,10070,visa
1329,2020-05-18 10:13:07.642714,1824,76,22290,visa
1330,2021-10-30 02:47:58.594529,1856,78,23980,visa
1331,2020-03-28 05:01:52.058787,124,82,24050,applepay
1332,2023-05-19 03:32:59.509207,941,55,2370,cash
1333,2023-06-16 08:15:35.621825,1549,1,26100,applepay
1334,2020-03-20 05:27:04.269624,326,3,19350,cash
1335,2021-06-05 06:31:10.626147,1687,15,9880,applepay
1336,2023-04-02 06:23:48.523224,1765,34,21950,cash
1337,2020-05-12 09:13:15.236412,172,66,27930,applepay
1338,2020-08-19 23:07:59.567214,138,24,4730,cash
1339,2020-04-03 08:07:23.929666,170,43,14640,cash
1340,2020-08-01 16:07:51.242820,824,20,890,visa
1341,2023-06-01 17:54:13.384979,1223,58,13270,mastercard
1342,2022-11-13 11:48:10.782238,527,78,24170,applepay
1343,2022-08-01 11:05:43.873179,895,64,8460,applepay
1344,2023-10-28 12:34:06.898425,691,33,19840,cash
1345,2021-08-20 13:35:49.566726,1829,4,4420,applepay
1346,2021-10-05 04:49:00.141716,521,66,23000,visa
1347,2022-06-23 12:35:00.927290,658,45,20660,cash
1348,2021-07-29 13:11:38.115677,253,76,20890,applepay
1349,2023-11-09 07:32:09.972270,509,4,1340,mastercard
1350,2020-01-07 18:34:42.117911,750,9,10140,cash
1351,2022-08-10 22:39:54.744863,816,86,820,mastercard
1352,2021-06-20 02:23:36.903740,68,43,10420,applepay
1353,2020-09-20 18:03:26.090963,691,100,20360,visa
1354,2022-10-01 11:04:28.006999,1337,20,5940,cash
1355,2020-08-16 08:24:29.853847,1844,16,10170,applepay
1356,2021-07-04 06:03:26.151949,533,51,28860,mastercard
1357,2020-12-09 07:36:33.665886,1288,83,2140,cash
1358,2023-09-29 21:51:42.681194,540,30,4410,applepay
1359,2021-04-20 08:52:01.768570,155,5,21060,cash
1360,2021-12-02 10:45:28.708722,380,33,8650,visa
1361,2023-12-14 15:34:50.525630,1069,91,5300,cash
1362,2023-01-29 19:04:00.991822,817,45,23170,applepay
1363,2023-11-17 05:52:23.059095,114,38,27420,cash
1364,2021-06-03 02:44:51.302982,1233,35,29890,mastercard
1365,2021-09-21 22:48:17.926708,1018,49,3090,visa
1366,2023-11-18 18:15:47.297787,568,8,21110,cash
1367,2022-12-23 20:53:53.450873,1277,91,27980,cash
1368,2020-06-12 10:47:37.563284,711,26,25760,visa
1369,2023-09-26 08:32:56.937057,1916,49,420,cash
1370,2020-05-30 03:09:57.030045,649,92,21610,visa
1371,2023-10-21 23:04:48.218340,1184,65,21560,cash
1372,2020-04-12 01:13:09.103417,1269,80,6070,applepay
1373,2020-12-05 15:10:10.874379,120,54,20860,applepay
1374,2022-02-27 04:57:03.505605,567,17,23910,visa
1375,2021-06-15 09:04:52.683869,831,85,10930,visa
1376,2023-09-17 06:50:02.648049,1999,13,2560,cash
1377,2022-11-11 21:40:04.929635,678,58,2620,cash
1378,2022-05-27 05:19:27.032010,925,77,6040,cash
1379,2022-06-02 20:28:51.241443,930,63,18830,applepay
1380,2023-02-17 01:07:29.995930,1420,99,21870,cash
1381,2023-11-01 10:23:56.150870,1310,3,1140,cash
1382,2023-07-15 00:47:40.489254,573,7,2180,applepay
1383,2021-10-07 12:03:38.309034,721,67,12710,mastercard
1384,2023-06-14 09:34:00.421688,653,6,22790,visa
1385,2022-03-06 15:25:34.291121,1374,65,27670,applepay
1386,2023-01-14 00:33:16.857388,297,83,17860,mastercard
1387,2023-07-14 12:07:01.515476,1510,59,15450,mastercard
1388,2020-08-21 04:20:30.984607,1765,100,13990,mastercard
1389,2022-02-22 16:49:24.368532,54,74,2130,visa
1390,2020-02-27 05:15:51.902521,1285,51,27960,cash
1391,2021-06-28 14:12:23.886690,1145,96,970,cash
1392,2023-05-20 17:00:44.539263,310,89,7220,cash
1393,2020-05-23 07:53:08.964306,517,40,6870,mastercard
1394,2022-11-26 08:51:47.925828,26,65,6620,mastercard
1395,2023-07-31 06:39:20.395899,952,46,27710,mastercard
1396,2021-08-03 05:26:29.122305,1823,76,7600,mastercard
1397,2020-09-23 06:26:42.256192,1642,72,20190,visa
1398,2020-10-17 12:48:58.408582,153,22,16500,mastercard
1399,2023-02-21 04:36:24.154500,867,41,27280,applepay
1400,2022-12-15 11:31:44.294516,1569,98,11160,visa
1401,2020-10-31 18:54:50.474124,1003,25,13570,cash
1402,2021-05-04 12:09:05.475490,289,69,27570,applepay
1403,2021-06-04 17:31:00.923923,1659,54,11460,applepay
1404,2021-08-22 17:17:36.770481,42,6,1280,visa
1405,2021-02-21 06:06:01.913241,1699,63,11730,visa
1406,2022-01-02 00:50:37.213041,1785,74,27180,visa
1407,2021-03-30 18:16:15.117471,898,28,4910,visa
1408,2022-11-04 20:53:31.255340,25,63,6450,cash
1409,2023-08-25 10:37:02.857407,1656,66,3150,applepay
1410,2023-06-24 18:40:48.384301,1613,9,18660,visa
1411,2023-08-10 18:11:08.873386,257,53,5320,applepay
1412,2022-09-20 00:46:02.958276,895,4,18510,applepay
1413,2022-12-20 20:29:58.388474,1834,16,15930,visa
1414,2023-03-09 09:05:53.370125,618,50,2890,visa
1415,2020-10-20 01:48:16.613143,856,34,28950,cash
1416,2020-03-22 06:53:01.895584,523,74,530,mastercard
1417,2023-10-16 04:31:33.814556,36,45,12230,cash
1418,2022-08-20 00:21:00.081104,346,85,28020,cash
1419,2023-07-16 16:53:18.972434,239,44,12980,cash
1420,2020-06-06 11:15:17.313235,746,36,27590,mastercard
1421,2022-01-28 02:50:03.101590,1517,67,7960,applepay
1422,2020-09-06 22:45:30.454786,1956,31,5760,applepay
1423,2021-08-18 14:05:38.740829,930,42,22660,cash
1424,2022-06-17 08:22:59.484163,1345,28,650,applepay
1425,2021-09-18 10:02:08.389486,1127,49,23340,cash
1426,2021-03-02 03:46:23.911577,873,86,5170,applepay
1427,2021-03-14 06:01:57.640500,666,46,18880,mastercard
1428,2023-01-02 12:57:52.052275,1865,42,21480,visa
1429,2020-02-05 13:23:10.281691,1935,84,5380,applepay
1430,2021-10-01 18:01:37.998247,405,51,28120,visa
1431,2023-11-20 08:33:00.892854,1062,68,24870,mastercard
1432,2023-11-22 23:02:27.372811,896,95,18670,applepay
1433,2022-11-15 11:29:46.488272,477,90,4450,visa
1434,2021-03-06 00:44:28.649003,1318,62,5460,applepay
1435,2022-02-08 23:14:58.704052,187,50,9750,mastercard
1436,2020-11-14 21:05:23.391248,17,49,11950,applepay
1437,2022-10-04 02:58:31.637159,384,18,29190,cash
1438,2021-05-04 02:12:42.745825,660,25,3000,cash
1439,2023-10-01 13:49:05.656797,150,11,13790,applepay
1440,2023-08-24 02:26:38.217754,1133,90,18340,cash
1441,2023-09-08 11:55:27.863855,1166,29,26040,mastercard
1442,2022-11-04 14:42:35.486466,453,51,16860,visa
1443,2021-11-16 12:55:26.751372,1219,61,12720,visa
1444,2020-04-27 06:02:00.273357,678,8,10500,visa
1445,2021-06-28 13:38:35.003513,1050,75,7100,applepay
1446,2022-04-01 07:37:25.722806,243,24,8710,cash
1447,2022-02-14 05:34:26.023302,57,67,2600,mastercard
1448,2020-01-01 17:41:58.727559,1655,9,11670,cash
1449,2022-07-13 18:54:56.160964,567,74,13440,visa
1450,2023-03-06 07:19:10.240867,1402,34,14050,applepay
1451,2023-03-03 11:06:39.018348,1930,92,24260,applepay
1452,2020-04-23 15:05:08.207798,1509,87,21710,mastercard
1453,2022-08-13 03:28:53.832718,1354,74,23360,applepay
1454,2022-10-21 02:31:44.190896,352,70,6420,visa
1455,2023-05-28 20:02:51.438759,209,17,25430,mastercard
1456,2022-05-14 11:55:14.426314,627,75,6980,cash
1457,2021-11-12 03:31:14.008996,183,73,3720,mastercard
1458,2022-02-19 12:03:57.621278,1740,10,11990,cash
1459,2023-10-07 17:11:59.514912,222,81,25580,applepay
1460,2021-09-10 12:43:10.034838,381,36,21700,applepay
1461,2020-06-26 05:00:25.479466,941,45,29520,cash
1462,2023-08-20 16:04:59.746185,1191,88,26730,mastercard
1463,2020-08-17 08:36:34.493180,129,33,6180,mastercard
1464,2021-05-24 14:54:41.299609,27,54,13890,mastercard
1465,2021-03-02 06:54:50.452511,1592,77,27870,cash
1466,2023-03-06 17:38:25.109669,1353,88,24280,visa
1467,2021-11-03 07:16:13.109218,1014,31,23120,visa
1468,2023-07-13 00:46:11.975332,290,95,25930,applepay
1469,2023-10-31 09:31:40.096738,473,44,9940,mastercard
1470,2023-05-07 14:52:42.032121,397,60,13190,cash
1471,2022-08-02 06:52:41.404437,455,4,16080,applepay
1472,2020-10-17 23:23:22.978934,805,90,6640,visa
1473,2021-03-25 15:27:08.676708,1901,44,5810,applepay
1474,2021-08-21 01:05:50.672994,876,76,1090,visa
1475,2020-12-25 19:39:42.681672,459,36,6970,cash
1476,2021-06-29 10:46:52.047312,1036,97,19780,applepay
1477,2022-08-12 23:12:43.451532,1206,76,10650,applepay
1478,2023-06-15 08:25:16.568884,1801,20,2920,visa
1479,2023-08-17 05:25:27.615532,294,2,21670,applepay
1480,2022-01-31 03:12:27.200587,117,31,29930,visa
1481,2020-05-24 00:50:57.887868,1507,57,1570,applepay
1482,2023-05-07 01:23:41.657093,500,53,7110,cash
1483,2022-03-21 06:48:03.977440,703,71,1320,mastercard
1484,2023-09-07 10:21:37.113822,316,66,13820,applepay
1485,2021-09-27 13:49:37.009510,627,23,21760,visa
1486,2020-08-12 06:25:08.028468,1649,34,27960,cash
1487,2023-08-07 06:46:58.604187,379,66,23220,mastercard
1488,2020-01-02 01:19:59.213089,1419,96,23930,cash
1489,2020-09-01 13:51:15.878491,1556,68,13560,visa
1490,2021-12-08 20:18:58.844869,837,65,26480,visa
1491,2022-09-25 16:41:15.544373,1939,74,14210,mastercard
1492,2022-03-18 00:24:33.601514,1173,69,29940,visa
1493,2023-08-22 16:30:01.495864,1287,21,29320,cash
1494,2022-02-23 00:00:26.424934,875,71,11940,cash
1495,2022-01-17 12:01:01.891045,301,12,13650,mastercard
1496,2020-12-14 14:08:13.869431,1858,31,21450,cash
1497,2020-04-20 10:08:43.424530,1588,48,3900,applepay
1498,2023-02-20 20:50:34.564401,457,1,22420,applepay
1499,2021-06-10 14:57:26.351690,1955,16,12710,applepay
1500,2022-05-06 12:37:49.639666,1240,63,17300,visa
1501,2023-04-09 08:19:32.463792,192,44,4270,cash
1502,2021-09-21 00:58:02.201593,380,15,24560,applepay
1503,2023-05-18 01:15:32.933123,1604,83,5550,applepay
1504,2021-09-23 07:56:47.792450,933,6,13730,visa
1505,2020-04-21 11:14:25.847383,1493,80,20190,applepay
1506,2021-09-22 15:29:41.275881,1988,64,24230,cash
1507,2020-04-09 09:51:35.848167,228,37,13980,visa
1508,2022-10-16 11:23:13.599853,95,26,9950,cash
1509,2020-05-09 05:48:13.889428,1569,95,29040,mastercard
1510,2023-07-12 11:08:41.345020,1385,14,26610,cash
1511,2021-08-27 16:16:55.223156,927,75,14790,applepay
1512,2022-11-25 05:20:28.046818,40,47,10860,cash
1513,2022-04-07 09:58:53.287484,998,14,27690,applepay
1514,2022-04-25 04:21:51.271985,273,94,16040,visa
1515,2021-04-08 11:06:40.795398,45,75,600,visa
1516,2022-06-28 18:51:54.234541,1176,55,21070,mastercard
1517,2021-08-21 19:02:48.871238,302,35,24270,applepay
1518,2020-01-12 16:05:30.909757,789,28,21420,applepay
1519,2020-06-30 08:48:21.650502,256,28,10170,applepay
1520,2023-01-05 17:18:13.856532,626,45,2040,mastercard
1521,2021-08-21 20:44:09.879250,1311,47,24080,cash
1522,2021-05-31 13:00:51.771084,1208,28,29340,mastercard
1523,2022-04-28 23:52:39.316490,405,74,1680,cash
1524,2022-08-09 18:03:03.236292,1116,23,16820,visa
1525,2022-06-05 21:30:35.173748,228,29,29270,applepay
1526,2020-05-07 10:03:37.722850,1030,85,17200,mastercard
1527,2021-12-22 22:05:44.876710,759,95,13110,visa
1528,2023-12-19 20:06:10.439747,833,93,5210,applepay
1529,2021-10-06 23:55:30.954840,1815,28,10960,cash
1530,2023-12-29 18:41:44.124906,1691,37,20550,visa
1531,2021-06-19 00:36:33.257265,1440,67,15450,mastercard
1532,2020-02-04 19:45:35.145102,657,5,20260,applepay
1533,2020-04-14 23:00:42.479167,200,33,24880,cash
1534,2021-05-16 07:19:36.308016,63,27,7050,visa
1535,2021-03-31 01:44:03.230733,1800,10,20730,applepay
1536,2020-09-19 15:04:42.174564,718,66,9380,applepay
1537,2023-05-09 09:13:41.204953,1413,29,27120,cash
1538,2020-10-15 13:31:16.374096,474,44,12160,mastercard
1539,2023-04-12 11:39:26.662644,1812,95,18590,mastercard
1540,2021-10-28 09:02:31.758039,768,65,24000,mastercard
1541,2021-10-28 10:27:56.873730,318,13,9980,mastercard
1542,2020-09-21 04:09:19.398945,8,84,18430,cash
1543,2020-03-03 05:43:08.544122,1582,50,19530,visa
1544,2021-10-06 03:11:11.846136,188,18,16820,visa
1545,2021-08-24 20:09:44.302819,1980,39,25910,mastercard
1546,2020-06-14 01:09:04.573032,1137,77,2330,visa
1547,2023-04-23 14:03:45.432168,878,1,3300,visa
1548,2023-07-21 07:28:51.961398,801,51,440,applepay
1549,2021-06-11 01:15:32.014353,1588,54,13720,cash
1550,2023-10-27 02:26:06.122542,375,18,12320,applepay
1551,2021-10-13 19:43:31.318906,1236,95,7030,cash
1552,2022-09-07 11:08:10.854671,1725,73,17960,cash
1553,2020-12-05 17:02:45.965521,560,13,27020,mastercard
1554,2021-12-08 00:27:24.577132,839,66,7870,mastercard
1555,2021-06-01 13:36:46.482991,844,96,27610,applepay
1556,2022-07-19 11:20:05.757012,720,49,28730,cash
1557,2020-05-14 03:56:18.603167,1119,31,10740,mastercard
1558,2023-04-13 21:06:53.001186,566,29,1880,visa
1559,2023-09-02 11:44:28.147152,271,25,1050,mastercard
1560,2022-07-24 13:38:12.473813,350,10,11710,applepay
1561,2020-08-18 11:14:34.213283,419,20,27050,applepay
1562,2021-10-12 16:12:41.924930,670,81,18820,applepay
1563,2022-07-13 15:45:58.043230,1111,37,1950,visa
1564,2022-11-22 21:08:38.584011,1419,57,28120,visa
1565,2022-06-08 18:10:35.356729,1398,57,26370,visa
1566,2020-11-22 23:31:05.422504,429,46,17020,applepay
1567,2023-01-23 11:29:57.897935,1899,87,28920,mastercard
1568,2020-04-22 07:56:36.199296,1956,76,290,mastercard
1569,2020-06-19 11:52:30.796596,1132,12,29180,mastercard
1570,2023-12-19 18:36:02.526066,1955,93,17580,cash
1571,2022-05-08 11:18:22.198992,724,54,2160,mastercard
1572,2023-06-23 13:35:22.272928,1879,75,23430,cash
1573,2021-03-31 20:45:10.061435,810,99,24450,visa
1574,2023-12-26 21:31:42.950216,1578,39,17930,visa
1575,2023-12-15 01:57:04.744460,705,18,26650,cash
1576,2023-03-05 18:01:40.043886,1754,14,20,applepay
1577,2022-05-16 18:04:22.579058,1634,77,25680,applepay
1578,2020-02-25 07:05:23.003820,1258,10,25810,applepay
1579,2021-10-08 17:24:47.916225,796,74,4140,applepay
1580,2020-06-24 07:15:54.537570,1485,87,8160,applepay
1581,2020-10-31 11:40:58.735554,1024,35,5060,cash
1582,2023-07-11 22:23:03.567272,1508,52,6850,mastercard
1583,2023-10-02 11:15:07.485232,255,3,6370,applepay
1584,2023-03-16 11:20:48.128185,1209,17,4360,mastercard
1585,2020-01-11 08:40:51.200106,580,2,15810,cash
1586,2022-10-01 15:08:58.951122,1697,63,25320,visa
1587,2020-09-27 23:25:04.873425,1062,20,27400,cash
1588,2023-10-22 00:19:33.189738,1444,8,26880,cash
1589,2023-07-12 14:18:39.960204,1950,76,13770,visa
1590,2022-08-27 22:58:00.237226,280,64,13950,mastercard
1591,2021-07-01 11:28:13.647301,1623,16,5800,applepay
1592,2022-02-24 02:59:03.713527,926,49,8760,mastercard
1593,2022-07-07 07:27:21.409602,1449,82,17900,cash
1594,2023-05-17 14:42:35.959909,1970,38,26330,visa
1595,2022-12-05 04:58:09.015457,1243,50,27950,mastercard
1596,2022-07-02 18:52:56.378654,1960,44,17310,visa
1597,2023-03-06 07:43:50.500356,798,82,18630,visa
1598,2022-10-29 11:39:43.148920,1761,45,20290,cash
1599,2020-01-11 11:44:48.057160,1994,87,13460,cash
1600,2023-05-27 18:48:12.089597,1217,59,1120,cash
1601,2020-07-18 09:12:06.256605,842,99,14310,applepay
1602,2023-10-25 10:50:40.627364,348,25,7340,mastercard
1603,2023-09-04 12:22:56.166709,726,73,27180,applepay
1604,2023-10-18 16:23:46.826787,685,45,5930,applepay
1605,2020-01-25 15:39:08.443735,1669,33,22470,applepay
1606,2020-03-19 20:49:32.735414,1317,28,16980,mastercard
1607,2021-03-18 09:41:39.340716,1107,5,21150,visa
1608,2022-05-12 13:07:29.421360,1835,46,14390,visa
1609,2020-05-12 07:37:41.590321,900,99,12590,cash
1610,2022-01-14 18:48:57.505072,1148,42,6840,applepay
1611,2022-04-09 05:54:15.523809,810,22,1630,applepay
1612,2020-01-17 04:05:00.207008,1277,14,2710,applepay
1613,2022-07-29 15:41:14.238932,1165,10,9000,mastercard
1614,2021-01-21 14:12:58.567350,390,69,16230,visa
1615,2021-03-15 05:28:41.282968,30,48,12450,applepay
1616,2020-04-05 13:28:28.632501,762,100,2490,mastercard
1617,2021-05-05 17:57:40.092277,880,70,15860,mastercard
1618,2023-12-23 08:52:43.426046,425,7,11510,mastercard
1619,2022-04-12 23:20:13.981404,1769,90,6540,visa
1620,2021-04-12 22:41:21.356861,511,62,11210,mastercard
1621,2022-02-08 18:49:59.504256,698,43,11910,applepay
1622,2020-11-26 22:03:53.335356,932,58,15060,visa
1623,2022-11-16 07:08:39.744424,1506,58,8170,mastercard
1624,2020-04-09 03:41:27.782075,231,33,23480,applepay
1625,2022-09-30 23:38:39.543988,673,73,21200,visa
1626,2023-08-21 08:08:20.701048,443,60,21240,applepay
1627,2020-10-23 14:37:39.532417,1389,100,14520,mastercard
1628,2023-06-20 23:04:51.180928,545,100,28830,visa
1629,2021-06-24 17:42:27.959787,416,43,23920,mastercard
1630,2020-10-22 03:37:57.225224,82,33,4170,applepay
1631,2021-06-18 02:45:48.177241,1974,5,29270,visa
1632,2021-02-08 23:18:26.671875,660,60,20060,cash
1633,2023-03-23 12:21:48.340694,369,2,27650,applepay
1634,2023-11-14 21:40:43.737415,1702,8,27040,visa
1635,2023-07-20 09:45:10.065922,1196,4,8420,applepay
1636,2023-01-15 01:55:54.547976,563,67,23560,visa
1637,2021-02-27 03:19:38.178502,1195,99,5900,mastercard
1638,2021-04-29 14:22:07.736349,1309,90,18670,cash
1639,2023-11-18 04:56:56.752446,525,34,27590,cash
1640,2020-12-11 07:04:50.203657,1058,73,600,applepay
1641,2021-12-16 16:33:03.246446,1164,14,20100,mastercard
1642,2021-10-14 16:31:47.397099,794,24,14480,visa
1643,2020-03-15 20:04:54.614021,908,65,19070,mastercard
1644,2020-09-17 14:35:03.266555,240,24,21230,visa
1645,2022-05-01 23:14:43.040347,450,98,8160,visa
1646,2021-12-15 03:40:03.337862,1368,97,6900,visa
1647,2022-07-11 16:10:41.155881,1305,82,24430,cash
1648,2020-08-24 19:34:43.621072,1840,67,28390,mastercard
1649,2023-03-16 07:19:57.774530,1180,63,29790,applepay
1650,2020-09-11 07:33:00.487287,1585,89,28880,mastercard
1651,2023-04-10 10:41:24.395085,365,47,7500,applepay
1652,2022-02-05 19:59:40.735391,1117,89,7670,visa
1653,2023-09-07 04:53:12.141616,323,35,1660,cash
1654,2020-11-02 22:57:11.499545,1956,5,27990,cash
1655,2020-04-05 07:59:05.439662,1668,36,1370,applepay
1656,2023-03-27 10:30:23.273659,1299,20,27950,mastercard
1657,2023-02-14 20:20:33.195494,1141,84,4570,visa
1658,2023-01-25 01:49:42.127907,500,83,17370,cash
1659,2022-05-07 02:43:50.950548,668,68,29030,visa
1660,2022-02-18 15:35:15.247360,739,71,190,visa
1661,2023-10-27 06:11:50.860677,22,31,13110,mastercard
1662,2020-07-12 22:41:17.655413,553,81,25250,visa
1663,2023-03-15 11:31:11.484831,1628,73,24900,mastercard
1664,2022-09-04 23:42:12.540564,1498,22,16410,applepay
1665,2020-06-03 22:33:23.204639,1251,12,14350,applepay
1666,2022-05-18 15:05:06.133039,738,58,2990,cash
1667,2022-07-23 04:55:17.269506,1325,63,14990,applepay
1668,2022-04-17 08:19:58.891591,1635,87,5290,visa
1669,2022-01-06 08:38:10.979264,1539,11,16680,applepay
1670,2021-02-21 06:10:23.238762,1675,55,17560,applepay
1671,2023-09-17 02:01:09.854962,405,21,170,cash
1672,2023-12-17 17:53:45.724504,1330,5,23940,applepay
1673,2023-08-16 01:13:06.552297,67,80,27750,mastercard
1674,2023-06-18 20:45:58.972881,540,56,13790,applepay
1675,2021-09-25 09:56:31.234112,588,61,6860,visa
1676,2023-08-20 06:35:43.761086,1787,7,12050,applepay
1677,2021-10-20 17:20:10.604921,1624,94,8410,visa
1678,2021-07-23 09:08:42.296201,1058,86,21110,mastercard
1679,2023-02-09 10:57:12.550501,34,49,10530,mastercard
1680,2021-05-12 23:57:50.294864,1494,12,29710,mastercard
1681,2023-01-01 02:00:56.534876,1122,56,5560,mastercard
1682,2022-02-28 13:31:08.463727,1369,4,9950,mastercard
1683,2020-01-04 16:45:40.689618,9,18,23900,visa
1684,2022-01-01 04:50:45.835185,898,79,6120,mastercard
1685,2021-10-15 10:35:02.632793,1644,46,7790,applepay
1686,2021-05-08 12:56:54.742656,318,93,1960,mastercard
1687,2023-03-10 13:49:25.356814,1979,91,25330,cash
1688,2022-12-04 19:26:32.501152,1848,95,7200,visa
1689,2020-12-10 03:23:18.496133,780,87,26440,visa
1690,2023-01-23 05:02:17.020039,642,3,17770,applepay
1691,2021-04-24 16:41:12.437300,862,79,20080,mastercard
1692,2021-10-23 04:11:30.321716,1515,79,620,applepay
1693,2023-09-28 11:15:52.117181,1443,2,20110,cash
1694,2020-08-08 22:46:23.949356,447,19,28570,cash
1695,2023-06-07 01:07:39.713286,1019,66,29150,applepay
1696,2021-07-04 02:00:01.002336,367,14,24810,cash
1697,2020-04-12 01:40:46.383926,62,99,11250,visa
1698,2021-05-16 10:45:11.190299,458,19,12320,mastercard
1699,2023-12-15 04:42:27.482851,517,67,25420,cash
1700,2021-09-22 00:10:50.801313,1725,61,4660,cash
1701,2021-12-26 23:42:04.584473,560,97,28390,applepay
1702,2020-04-16 03:37:39.953789,614,35,15460,cash
1703,2020-07-02 16:52:07.225681,648,31,13030,cash
1704,2021-12-01 09:25:36.575598,552,32,8550,visa
1705,2022-04-01 05:19:49.076293,669,6,27700,visa
1706,2023-08-10 17:06:04.047852,932,85,28770,visa
1707,2023-04-22 19:09:23.671915,26,53,23160,mastercard
1708,2023-02-16 19:26:21.514321,1658,51,7380,mastercard
1709,2020-07-02 21:03:19.558888,666,12,22780,applepay
1710,2022-09-06 22:50:03.606787,1161,50,16890,cash
1711,2023-01-12 02:08:17.939842,173,91,6830,visa
1712,2022-02-26 01:57:15.359212,1976,54,9760,visa
1713,2021-10-28 02:05:27.375472,1371,3,15790,applepay
1714,2020-08-25 10:56:12.832617,1128,12,5200,visa
1715,2022-01-20 00:02:08.200974,556,34,4370,mastercard
1716,2021-02-06 09:16:22.272394,211,73,18360,mastercard
1717,2021-12-04 02:25:57.211764,897,31,16640,applepay
1718,2023-12-20 05:56:44.534501,1147,96,22000,visa
1719,2022-04-08 07:01:10.700384,1426,36,5750,cash
1720,2020-11-14 22:41:10.211225,981,26,26600,applepay
1721,2021-10-13 21:05:46.038777,1615,49,29020,applepay
1722,2020-06-13 22:27:38.214185,200,12,25860,mastercard
1723,2021-01-06 21:04:36.746983,1452,86,19960,visa
1724,2022-07-27 14:39:47.657629,1096,91,16780,cash
1725,2020-10-19 04:58:33.007724,726,4,20340,visa
1726,2022-04-10 12:51:39.247627,330,38,7520,applepay
1727,2022-05-04 09:07:10.891772,167,95,10900,cash
1728,2021-08-19 05:35:14.743021,653,85,10200,applepay
1729,2020-04-30 12:37:46.354149,1301,46,26880,cash
1730,2023-11-25 19:00:52.759285,125,34,8010,cash
1731,2023-10-12 05:40:59.616912,543,27,15760,visa
1732,2022-11-04 00:32:21.285568,1027,52,27370,visa
1733,2020-01-17 19:51:49.265557,1137,74,24240,visa
1734,2021-03-29 07:34:16.646241,199,13,3890,visa
1735,2020-01-07 14:07:27.923164,1276,73,18280,applepay
1736,2020-07-23 08:38:11.234629,1850,32,2230,applepay
