transaction_id,date_of_payment,customer_id,employee_id,amount,type
1065,2020-12-25 05:51:22.868842,257,36,9820,visa
1066,2022-08-11 07:56:30.712156,1201,3,22220,visa
1067,2022-02-02 01:38:44.274449,1829,39,28270,mastercard
1068,2023-03-04 21:07:54.200269,91,7,11930,mastercard
1069,2022-01-16 16:32:55.304119,1840,30,26340,visa
1070,2020-06-15 02:56:26.444496,1560,45,1440,cash
1071,2022-11-12 03:18:28.829722,97,17,16820,visa
1072,2021-06-11 19:12:20.227207,111,15,6270,visa
1073,2022-12-16 20:10:45.860514,1990,20,24370,visa
1074,2021-05-03 16:27:41.489954,918,36,60,applepay
1075,2020-07-24 21:26:17.719458,489,15,12440,cash
1076,2022-12-01 18:14:54.340239,98,26,9120,visa
1077,2022-12-13 22:49:35.162830,2,45,8470,applepay
1078,2020-11-21 08:32:02.040473,1618,36,24280,visa
1079,2022-03-24 14:56:21.086823,913,14,8970,applepay
1080,2020-05-03 00:05:46.029117,848,24,10670,mastercard
1081,2023-07-19 23:13:34.459291,1487,25,6240,applepay
1082,2021-04-24 07:49:09.416101,367,24,14670,cash
1083,2021-03-27 15:02:19.924350,1055,15,11130,applepay
1084,2022-12-13 06:01:40.776640,144,31,13830,visa
1085,2022-07-05 11:03:32.742570,1574,27,7370,visa
1086,2020-05-04 08:51:18.359753,1423,19,15020,cash
1087,2020-10-11 01:04:38.873620,1763,22,21600,mastercard
1088,2020-06-25 12:32:25.203428,739,22,21900,applepay
1089,2020-04-24 01:58:30.080642,1040,50,12140,mastercard
1090,2021-04-12 21:45:00.610835,354,49,4770,applepay
1091,2022-08-12 21:40:24.062761,764,50,24110,cash
1092,2021-12-29 09:38:20.684557,661,36,9780,mastercard
1093,2020-05-14 23:55:10.008905,1696,19,20050,cash
1094,2023-11-12 07:45:13.364221,35,41,24060,visa
1095,2022-08-08 01:15:57.032781,1635,14,26250,visa
1096,2023-08-17 13:23:33.734866,824,12,20130,cash
1097,2022-01-10 13:24:01.240365,1499,36,830,mastercard
1098,2021-05-14 01:39:57.233349,1552,40,18110,cash
1099,2021-04-26 03:28:34.425513,535,8,28090,mastercard
1100,2023-01-23 07:04:12.502158,952,40,22090,cash
1101,2022-01-11 18:47:07.181068,1653,44,7490,applepay
1102,2020-10-03 20:10:42.020940,407,45,3320,mastercard
1103,2021-07-03 09:10:07.324577,94,4,6820,cash
1104,2023-06-27 01:35:49.753601,280,2,20280,mastercard
1105,2020-01-23 11:13:16.606794,684,13,2760,visa
1106,2020-10-03 05:44:19.226919,1778,22,8370,visa
1107,2020-10-15 12:51:12.898195,1031,33,26520,cash
1108,2020-11-03 02:15:46.019448,1497,1,11140,cash
1109,2020-04-20 23:39:12.578930,1632,5,5530,applepay
1110,2020-03-10 22:56:32.564531,1744,26,18490,mastercard
1111,2023-01-29 22:01:02.514653,1575,34,3910,applepay
1112,2022-11-04 23:13:24.164404,990,10,24450,cash
1113,2023-08-16 10:36:06.916526,624,8,1550,cash
1114,2021-07-11 00:47:40.962053,323,35,29950,applepay
1115,2022-10-16 17:14:41.471059,818,1,4610,visa
1116,2022-04-02 09:42:23.555093,918,35,24290,applepay
1117,2022-02-01 22:54:24.044147,1783,14,7730,applepay
1118,2023-03-16 20:19:03.443441,1016,11,21710,mastercard
1119,2020-04-18 23:51:02.668440,304,40,23710,mastercard
1120,2021-08-31 05:35:13.085801,693,7,5280,cash
1121,2022-01-17 03:29:40.088223,525,30,3020,mastercard
1122,2022-11-23 01:21:41.540210,766,38,21290,mastercard
1123,2020-12-09 05:50:18.175319,1845,12,25160,cash
1124,2022-09-29 08:46:15.892114,1985,25,13410,visa
1125,2023-04-22 05:36:17.322922,1960,42,17860,mastercard
1126,2020-05-26 19:14:21.081651,1111,27,10820,cash
1127,2022-12-15 10:20:47.681562,1143,18,22440,cash
1128,2021-08-02 17:47:15.311974,729,7,210,mastercard
1129,2022-03-17 15:49:36.194892,1469,12,13730,cash
1130,2023-05-11 14:48:40.684046,1301,42,10540,visa
1131,2021-09-27 05:38:08.087156,1043,30,28760,cash
1132,2023-01-05 12:50:23.124608,415,46,15700,applepay
1133,2021-11-21 00:16:27.027382,488,30,7260,cash
1134,2022-03-16 14:02:51.775147,1421,47,13350,visa
1135,2023-11-27 01:48:01.155866,773,10,12960,applepay
1136,2023-10-25 08:15:28.966337,341,37,27000,cash
1137,2022-11-14 04:55:30.454393,215,41,15410,applepay
1138,2022-09-25 21:52:01.681584,580,26,5540,mastercard
1139,2020-10-29 14:42:31.456534,1652,7,28760,applepay
1140,2022-04-16 22:42:36.430077,752,5,22930,cash
1141,2022-02-04 18:59:38.304816,1197,2,6070,mastercard
1142,2021-02-14 03:14:59.348183,669,35,9590,mastercard
1143,2021-02-13 00:41:47.907094,1636,9,20270,visa
1144,2021-04-18 20:38:27.918510,1520,8,21960,cash
1145,2023-05-29 23:33:13.627053,1889,11,14920,applepay
1146,2023-09-01 21:17:42.463136,1385,29,28940,applepay
1147,2022-10-30 06:15:17.736948,72,45,1060,applepay
1148,2022-01-08 21:09:28.818944,1649,5,12300,applepay
1149,2020-10-24 22:19:30.444293,1550,21,15800,mastercard
1150,2021-09-27 19:12:19.009907,296,6,18360,visa
1151,2021-02-07 12:49:44.180001,607,49,22990,mastercard
1152,2020-11-08 02:15:32.901664,481,8,21820,visa
1153,2023-08-11 02:00:06.441667,597,21,11300,mastercard
1154,2021-07-02 08:10:10.477869,1552,44,25240,visa
1155,2023-07-07 00:50:57.741348,1390,8,20090,cash
1156,2021-07-25 09:06:28.217160,1282,28,7880,visa
1157,2020-04-29 07:32:02.025321,1026,33,13580,visa
1158,2022-04-07 23:59:58.995938,1940,46,27300,cash
1159,2023-11-16 20:04:28.845556,1838,17,14530,mastercard
1160,2020-04-11 19:28:30.813220,1351,11,19830,visa
1161,2022-08-05 02:36:47.808386,235,19,14630,visa
1162,2020-02-07 01:02:35.501479,494,11,15980,applepay
1163,2023-12-06 19:47:48.023760,1585,15,11670,visa
1164,2020-11-12 00:37:37.061145,28,28,10370,visa
1165,2022-10-30 05:57:30.555052,812,46,26000,cash
1166,2021-05-28 21:35:54.159411,415,8,21810,mastercard
1167,2020-01-21 04:50:16.094128,1643,28,27440,mastercard
1168,2023-06-28 00:00:16.318079,1981,40,21070,visa
1169,2020-05-08 09:01:57.388490,418,46,7050,visa
1170,2021-09-30 20:18:40.080321,918,5,19710,visa
1171,2022-10-25 22:08:47.486459,942,37,10520,visa
1172,2020-08-20 05:30:39.746570,1325,50,4770,applepay
1173,2022-07-13 17:50:07.623924,705,5,10510,cash
1174,2023-07-17 03:04:56.466349,780,15,21540,mastercard
1175,2022-09-01 04:59:51.500420,1142,34,23090,mastercard
1176,2020-02-06 05:59:56.079368,530,14,5900,cash
1177,2021-10-04 18:19:32.761399,1397,48,7160,mastercard
1178,2020-01-21 16:38:40.391838,1926,21,12740,mastercard
1179,2022-11-05 04:40:55.450151,1551,33,16930,cash
1180,2022-06-29 17:08:32.897454,24,43,17500,cash
1181,2020-03-10 06:45:45.037936,1021,26,25010,visa
1182,2020-04-28 05:29:11.566104,1968,15,8980,mastercard
1183,2020-04-24 21:03:55.069561,316,45,21060,mastercard
1184,2022-09-26 10:58:59.288080,526,30,13510,mastercard
1185,2021-12-19 05:29:27.397769,1734,42,10120,applepay
1186,2022-12-21 18:17:05.951301,33,3,1370,mastercard
1187,2021-05-06 07:09:50.840009,181,50,1030,cash
1188,2022-10-03 10:47:54.035578,627,39,17650,cash
1189,2021-04-03 23:50:37.004721,390,4,18400,cash
1190,2022-08-28 09:13:11.226096,1758,19,28360,visa
1191,2023-09-10 00:16:12.429013,207,25,15090,cash
1192,2021-05-02 06:34:49.423104,1090,2,4100,cash
1193,2023-12-24 22:21:16.221727,189,40,7330,mastercard
1194,2022-03-23 00:36:49.562050,1685,42,20910,applepay
1195,2020-01-31 07:32:55.339381,1392,6,4190,applepay
1196,2020-12-03 17:25:31.114032,713,22,6020,visa
1197,2020-01-13 04:32:48.015667,1440,42,7750,cash
1198,2021-01-30 14:29:23.914395,1830,40,10990,applepay
1199,2023-06-01 06:36:05.819067,1224,44,12640,mastercard
1200,2020-01-08 16:29:49.160394,1789,1,12030,mastercard
1201,2023-12-18 05:41:50.154336,755,15,22810,cash
1202,2023-12-18 08:41:17.258425,1842,36,4700,cash
1203,2021-04-12 07:50:52.856140,1651,2,20390,applepay
1204,2023-01-22 04:20:22.248882,406,19,29510,applepay
1205,2022-02-10 14:27:22.608780,795,27,11970,applepay
1206,2022-09-02 15:02:47.756524,529,20,14030,visa
1207,2020-12-01 19:53:24.998087,1238,44,8770,applepay
1208,2021-05-12 14:51:58.818508,1529,5,27370,mastercard
1209,2022-12-15 06:47:35.471669,89,14,15120,mastercard
1210,2022-05-19 16:59:54.728173,984,2,380,mastercard
1211,2022-08-04 22:14:40.867353,1471,22,26810,applepay
1212,2022-04-28 06:22:11.176482,1712,9,18800,visa
1213,2021-04-26 05:09:17.934361,729,9,28640,applepay
1214,2023-03-12 22:21:47.017424,1929,1,8450,mastercard
1215,2023-10-03 18:09:56.056762,845,35,8330,mastercard
1216,2021-02-21 21:40:08.658319,1689,47,5210,visa
1217,2021-04-07 04:38:20.568668,1862,8,25330,cash
1218,2022-12-29 00:31:56.688860,803,41,1020,mastercard
1219,2023-02-26 18:05:12.187733,261,14,17520,cash
1220,2023-01-07 19:59:49.359742,779,30,15790,applepay
1221,2021-10-29 11:50:48.673195,1780,34,7120,cash
1222,2020-04-26 06:22:44.917540,1181,4,240,applepay
1223,2022-04-01 19:06:46.023329,229,8,8030,mastercard
1224,2021-03-29 07:39:44.699227,902,35,7390,visa
1225,2021-08-19 12:37:17.640043,401,50,8890,applepay
1226,2021-03-12 09:40:04.379840,863,35,10820,applepay
1227,2020-06-28 04:39:53.147795,1572,45,8760,mastercard
1228,2023-04-12 18:25:31.519505,1406,28,1600,mastercard
1229,2022-01-07 13:09:39.742911,1063,47,11510,applepay
1230,2021-09-21 18:25:39.030287,927,37,10790,mastercard
1231,2020-09-13 17:01:37.910165,1579,16,27280,mastercard
1232,2022-06-20 20:20:52.582370,637,47,25670,cash
1233,2022-06-15 14:33:18.678171,440,10,27820,visa
1234,2020-07-22 09:27:01.252920,1783,40,3180,applepay
1235,2021-11-10 19:04:42.906399,960,11,17620,visa
1236,2020-03-01 23:20:05.594641,1882,36,14700,applepay
1237,2020-02-28 01:17:33.903340,88,6,21960,cash
1238,2023-11-22 12:27:04.378180,623,16,28500,visa
1239,2021-02-11 16:32:17.444664,891,4,7830,mastercard
1240,2020-12-17 07:52:00.438370,809,46,10310,cash
1241,2023-03-02 22:53:58.556172,115,49,5940,mastercard
1242,2023-05-11 02:14:38.537765,1941,16,230,mastercard
1243,2023-12-14 13:46:04.471698,1017,26,20580,mastercard
1244,2021-11-25 23:44:42.599207,376,40,6020,mastercard
1245,2022-07-30 19:23:16.692121,114,50,2800,mastercard
1246,2021-09-23 13:51:11.549479,1249,29,25540,visa
1247,2023-12-23 21:18:24.372851,857,17,6990,cash
1248,2020-03-26 23:26:44.428952,312,21,20950,applepay
1249,2022-08-04 11:27:20.801451,438,35,6030,cash
1250,2021-05-21 15:30:32.643054,1985,10,23690,cash
1251,2020-04-29 22:47:33.685558,1511,47,5500,visa
1252,2020-10-29 16:20:56.514526,863,43,20220,applepay
1253,2020-01-22 12:30:42.448716,585,47,6160,cash
1254,2021-12-08 03:15:48.955832,1955,50,25980,applepay
1255,2022-07-18 20:05:25.139487,1106,23,12720,visa
1256,2022-09-17 14:11:42.014169,1860,26,20680,applepay
1257,2020-10-11 17:11:56.311456,174,36,27540,mastercard
1258,2022-08-09 07:35:42.537027,210,34,13700,applepay
1259,2022-08-02 05:36:52.610910,961,39,8690,mastercard
1260,2023-05-02 05:24:30.195872,327,49,4940,visa
1261,2020-03-03 20:30:53.202653,1419,50,28410,applepay
1262,2022-03-15 06:39:16.234710,1610,27,16850,cash
1263,2021-08-08 16:35:56.293915,284,16,22680,cash
1264,2022-10-07 22:58:01.031245,1848,20,5210,cash
1265,2023-07-20 09:28:37.345897,242,34,17070,cash
1266,2022-12-15 09:25:37.185906,316,5,3530,applepay
1267,2021-07-13 16:09:21.399897,1599,39,5610,mastercard
1268,2023-02-11 09:25:32.429638,1357,12,25040,applepay
1269,2021-03-20 20:03:26.925377,242,6,4730,applepay
1270,2023-08-04 21:49:00.724289,1502,6,15210,mastercard
1271,2022-05-26 10:47:22.782571,290,20,4460,cash
1272,2020-06-05 16:59:13.632268,211,4,25970,applepay
1273,2023-05-31 05:41:29.264531,1471,6,22890,visa
1274,2023-06-08 17:43:11.299544,1465,12,15840,mastercard
1275,2023-11-01 18:21:54.417077,1316,27,19240,applepay
1276,2022-02-15 11:20:19.524619,338,24,23050,mastercard
1277,2023-02-15 04:40:38.713265,486,11,27030,mastercard
1278,2020-09-28 14:18:00.747831,1189,14,9540,applepay
1279,2023-04-18 22:02:57.020678,842,26,3300,applepay
1280,2022-03-30 00:43:45.985299,1518,33,8170,applepay
1281,2023-01-16 23:28:06.404058,786,41,5100,mastercard
1282,2022-03-26 19:14:09.563508,1218,44,5540,cash
1283,2021-02-04 04:35:35.825995,1078,20,27370,cash
1284,2021-12-14 12:43:38.441406,607,6,3450,visa
1285,2022-06-18 16:00:57.220978,97,20,15270,applepay
1286,2020-04-03 20:02:17.477376,1618,38,21380,applepay
1287,2020-03-20 23:38:25.304707,787,47,5410,cash
1288,2022-03-01 15:09:40.763514,25,20,19660,applepay
1289,2023-04-07 02:29:45.521983,1879,43,7820,cash
1290,2022-07-05 21:22:15.409107,388,36,28160,mastercard
1291,2021-08-20 03:48:24.847877,171,35,20800,cash
1292,2021-05-28 21:34:06.727521,1387,13,15700,mastercard
1293,2020-09-20 10:51:08.008313,465,43,5320,applepay
1294,2020-10-06 01:32:27.310397,1344,28,1010,visa
1295,2022-07-03 23:37:29.582912,1834,47,5800,mastercard
1296,2022-03-10 01:38:48.777179,1664,38,18550,applepay
1297,2023-10-05 19:28:33.928066,1258,6,1600,visa
1298,2023-12-16 06:49:08.002400,1589,28,17450,visa
1299,2020-12-14 13:05:36.616647,989,1,27790,applepay
1300,2021-08-08 10:55:49.842364,733,24,11130,applepay
1301,2023-04-02 12:35:07.165279,50,7,7260,applepay
1302,2023-11-30 08:16:27.233330,535,12,10600,cash
1303,2020-11-23 19:25:17.754447,1749,31,1540,visa
1304,2023-08-19 12:11:38.744135,488,49,27110,applepay
1305,2021-06-19 15:44:41.474044,123,46,19050,cash
1306,2021-03-20 16:03:23.160082,1468,15,25000,cash
1307,2021-07-01 05:41:08.879747,870,30,6670,mastercard
1308,2020-06-16 06:25:38.010972,1429,8,23130,cash
1309,2021-08-29 22:10:46.275547,217,28,1550,mastercard
1310,2021-07-24 05:49:25.196252,1493,35,23210,mastercard
1311,2021-06-03 17:31:11.077237,996,47,7700,applepay
1312,2023-11-15 06:26:08.267418,606,33,9860,applepay
1313,2021-02-13 12:17:50.754391,650,41,12850,visa
1314,2020-08-09 14:52:26.989526,1331,48,290,visa
1315,2022-01-04 05:16:25.510465,1690,27,8450,visa
1316,2023-10-18 11:20:21.552917,75,15,4020,mastercard
1317,2020-12-11 06:14:35.466327,1372,22,27470,cash
1318,2020-02-23 14:58:25.757635,1689,39,19310,visa
1319,2020-08-05 02:38:00.068102,1295,25,11000,visa
1320,2022-09-24 15:22:16.369272,1419,3,22600,visa
1321,2023-06-25 00:16:39.713692,1957,38,29740,mastercard
1322,2022-02-05 16:06:30.319338,959,7,19590,applepay
1323,2022-07-13 11:41:54.246604,153,2,5250,cash
1324,2020-07-05 01:41:37.528263,1458,4,1710,applepay
1325,2020-07-25 09:44:27.729298,631,16,28850,applepay
1326,2021-05-04 18:54:57.098820,1757,36,29180,cash
1327,2022-04-09 10:04:25.812737,1847,46,28610,visa
1328,2023-07-23 04:10:12.826978,267,49,11650,applepay
1329,2020-01-02 12:13:38.984479,617,5,5480,visa
1330,2021-08-31 06:19:45.964922,170,22,23590,applepay
1331,2023-06-25 18:23:24.785899,1909,30,19810,visa
1332,2020-07-14 12:45:31.584580,1440,42,23700,applepay
1333,2022-02-17 01:35:42.488156,1150,13,4420,visa
1334,2023-10-04 20:29:59.131478,315,42,17130,cash
1335,2020-02-13 04:14:59.286852,946,15,1270,applepay
1336,2023-11-05 03:03:02.231454,1848,29,7670,cash
1337,2022-06-18 14:07:15.239192,820,24,15080,visa
1338,2020-04-20 06:27:14.349908,1565,17,27440,applepay
1339,2022-04-28 03:40:44.752331,511,27,22170,visa
1340,2020-07-02 06:48:10.713585,508,27,20200,applepay
1341,2022-01-15 02:51:55.584884,1081,28,21220,applepay
1342,2022-12-22 04:09:18.012702,1720,23,7030,visa
1343,2021-07-16 01:57:48.634798,499,15,24000,mastercard
1344,2022-09-16 13:10:52.625926,303,43,6600,cash
1345,2021-04-25 17:46:11.374149,1354,47,15640,cash
1346,2022-04-13 06:51:51.271845,671,23,6280,mastercard
1347,2021-09-21 02:59:55.626560,1222,21,27530,mastercard
1348,2023-11-26 19:33:31.615999,240,40,27540,mastercard
1349,2020-04-10 20:11:54.060513,996,40,4660,visa
1350,2022-11-14 08:01:44.210500,1846,48,22880,cash
1351,2022-05-22 17:06:15.455635,548,19,15100,visa
1352,2020-05-20 13:31:48.745126,489,28,3670,cash
1353,2021-10-26 10:48:11.028046,1319,6,21610,cash
1354,2020-10-02 15:04:53.698478,548,37,7880,visa
1355,2022-05-21 13:28:44.499578,687,15,11290,applepay
1356,2022-01-27 01:31:57.697112,786,11,2030,applepay
1357,2023-12-17 18:57:09.535801,852,15,5530,mastercard
1358,2023-12-17 07:45:49.540575,1187,43,2000,mastercard
1359,2022-01-15 06:53:01.287197,964,16,27570,applepay
1360,2021-05-19 21:59:54.251469,1747,7,12770,applepay
1361,2022-01-18 07:57:13.859591,804,33,28410,cash
1362,2022-12-15 17:11:28.637529,459,33,9820,applepay
1363,2022-05-12 03:22:38.608775,1015,18,10250,visa
1364,2021-12-24 09:06:43.623003,1434,18,12820,mastercard
1365,2020-04-30 22:42:22.758095,994,12,11030,applepay
1366,2020-06-11 22:46:50.087234,1596,4,16990,visa
1367,2023-10-12 18:05:18.147798,1757,29,16190,visa
1368,2022-06-24 13:54:33.169511,101,42,8750,cash
1369,2021-01-31 19:26:21.011197,1944,24,29740,mastercard
1370,2020-03-28 02:12:29.309112,317,38,9560,visa
1371,2022-07-05 06:18:28.397002,1888,5,4410,visa
1372,2022-06-13 06:16:50.233097,89,7,3230,mastercard
1373,2023-12-19 23:08:25.863489,1878,10,14990,mastercard
1374,2021-06-01 10:50:00.462326,761,38,8340,applepay
1375,2021-05-03 22:23:05.020368,918,19,11770,cash
1376,2023-03-21 14:01:03.793627,799,7,24290,cash
1377,2020-02-10 14:15:13.928405,1935,14,9060,cash
1378,2023-06-17 01:01:48.804975,1726,20,15300,cash
1379,2021-08-04 22:29:38.324424,1615,14,9920,visa
1380,2021-09-10 08:04:54.277662,314,3,20250,mastercard
1381,2020-06-10 14:24:15.452302,1724,11,16110,visa
1382,2021-05-06 00:56:22.121796,1867,35,7400,mastercard
1383,2023-07-28 17:49:41.432550,1977,5,4740,cash
1384,2023-12-10 23:07:25.725221,1613,47,14190,mastercard
1385,2020-11-18 00:12:38.904829,1249,8,27660,applepay
1386,2021-09-17 15:00:43.684622,829,16,21280,visa
1387,2020-05-11 12:22:04.976638,867,1,29040,mastercard
1388,2021-09-04 16:04:41.149078,1270,34,1750,applepay
1389,2020-12-24 00:51:43.694829,1271,35,6750,applepay
1390,2020-06-27 23:55:12.186541,355,3,25620,applepay
1391,2023-12-20 22:15:16.409917,1409,16,4030,applepay
1392,2022-11-02 15:20:01.381992,261,18,2640,visa
1393,2021-06-21 17:59:13.639825,946,31,3080,mastercard
1394,2021-10-02 09:41:37.192822,1255,19,18420,cash
1395,2022-11-24 03:57:32.218108,134,11,9150,visa
1396,2023-09-22 22:29:24.989388,32,19,4870,mastercard
1397,2020-09-10 15:57:52.976935,763,44,7410,mastercard
1398,2022-04-18 05:08:06.150290,1616,3,14020,cash
1399,2022-06-10 23:22:17.886060,1608,29,19500,cash
1400,2022-03-09 20:38:28.704658,917,49,3510,mastercard
1401,2021-07-31 15:14:31.079573,1796,18,14040,visa
1402,2023-12-19 15:16:34.579600,980,37,10280,visa
1403,2022-06-25 23:28:55.469981,400,21,23480,visa
1404,2022-11-25 18:33:34.810422,624,15,10510,mastercard
1405,2023-10-11 10:33:09.803394,1139,31,23600,applepay
1406,2020-06-27 11:42:18.236552,1078,18,3530,applepay
1407,2022-11-11 18:03:31.151745,61,48,21980,cash
1408,2021-05-01 18:00:51.922201,269,26,2730,applepay
1409,2022-01-05 11:31:47.760159,1174,28,8480,applepay
1410,2021-07-22 09:57:02.139256,190,23,4490,mastercard
1411,2020-01-05 22:03:28.238568,535,7,10270,mastercard
1412,2020-01-18 11:53:31.011962,132,34,12160,applepay
1413,2023-09-28 11:17:41.031570,197,41,2680,cash
1414,2021-02-09 15:14:47.271986,1366,29,13450,cash
1415,2022-12-15 06:42:32.343545,1871,41,19890,applepay
1416,2021-01-22 20:18:52.118082,303,30,19650,mastercard
1417,2022-03-05 20:20:56.407664,1875,1,19380,mastercard
1418,2021-06-06 23:29:41.637644,504,37,22560,mastercard
1419,2020-02-17 06:25:44.682618,1265,12,11990,visa
1420,2022-08-13 18:06:53.213991,311,16,11500,cash
1421,2021-05-14 12:00:04.177337,459,24,10670,applepay
1422,2020-10-05 06:27:12.666403,1993,27,28750,visa
1423,2021-02-22 05:27:04.691072,447,11,26930,visa
1424,2021-10-20 22:41:05.357610,779,45,580,cash
1425,2021-02-22 12:18:32.198665,835,23,19890,mastercard
1426,2023-09-15 12:23:42.024137,411,32,1690,applepay
1427,2020-06-04 10:41:39.317842,6,22,10480,cash
1428,2020-08-08 10:42:23.136989,1421,20,1730,cash
1429,2021-07-03 09:04:31.897087,1336,37,14250,mastercard
1430,2020-08-17 18:53:11.590302,131,17,3400,applepay
1431,2022-11-30 23:59:25.197304,1934,10,28580,applepay
1432,2023-07-19 06:41:21.367727,878,4,28480,visa
1433,2022-12-31 15:48:49.412788,1283,36,3220,visa
1434,2022-11-29 09:36:30.499496,1382,31,17400,applepay
1435,2023-12-12 15:55:09.427037,397,5,960,mastercard
1436,2023-12-25 01:24:55.191657,1018,44,6790,visa
1437,2022-04-11 09:17:50.297963,1923,46,1480,cash
1438,2021-09-08 18:54:12.475292,1003,44,26270,cash
1439,2020-06-20 01:58:06.254374,732,7,16900,cash
1440,2022-04-26 16:16:00.074717,1761,22,22400,applepay
1441,2023-03-23 12:58:02.709382,1587,22,7510,visa
1442,2022-09-08 13:24:54.417721,958,3,7290,mastercard
1443,2021-03-04 16:49:07.597796,790,27,12900,applepay
1444,2023-01-31 16:51:52.689306,1867,15,3890,mastercard
1445,2021-01-11 00:25:08.877825,361,36,27640,cash
1446,2023-03-09 11:29:04.793348,288,13,12160,applepay
1447,2023-11-23 05:26:19.440264,985,33,19980,cash
1448,2020-10-21 11:55:08.510711,396,6,19050,applepay
1449,2020-08-02 17:47:50.935013,338,8,9240,cash
1450,2023-12-30 20:59:54.034036,825,47,1810,cash
1451,2023-09-20 16:32:51.891227,141,11,13130,visa
1452,2021-07-06 02:16:18.278618,1743,47,11850,applepay
1453,2021-12-27 23:23:51.933560,1592,31,21910,applepay
1454,2020-04-03 16:36:22.756353,39,29,24900,cash
1455,2022-03-04 20:52:34.170590,974,17,25460,visa
1456,2021-04-19 14:17:07.741975,1501,34,14020,mastercard
1457,2022-02-02 04:48:58.422306,84,8,23860,visa
1458,2020-01-13 23:57:04.524863,943,40,12880,mastercard
1459,2022-06-27 09:56:56.555513,1161,42,7800,visa
1460,2023-07-04 23:15:32.498182,1002,1,15040,cash
1461,2022-10-08 20:31:44.379398,619,33,29370,cash
1462,2023-08-05 02:38:52.204649,1089,44,14030,mastercard
1463,2023-06-19 16:33:01.978236,268,3,6030,visa
1464,2023-08-08 15:37:11.377167,525,25,28990,mastercard
1465,2022-09-02 19:46:34.567898,1268,15,21590,mastercard
1466,2023-06-25 14:08:36.410653,1508,22,12790,mastercard
1467,2020-06-15 17:08:05.427596,911,48,16430,mastercard
1468,2020-08-07 08:22:08.216995,633,32,10940,mastercard
1469,2023-08-30 23:18:57.991480,983,45,11220,mastercard
1470,2021-07-24 15:38:35.819382,1193,47,20380,visa
1471,2023-02-20 13:50:59.430856,735,49,9210,mastercard
1472,2020-02-21 01:44:33.776471,1401,6,6220,cash
1473,2023-07-13 10:12:24.873274,936,46,2470,mastercard
1474,2023-09-03 09:19:37.872320,173,23,19390,applepay
1475,2023-10-29 17:58:45.352205,882,22,11140,cash
1476,2022-07-16 20:37:47.924057,1273,15,27960,cash
1477,2022-11-13 08:06:44.676024,1201,42,25580,mastercard
1478,2021-06-23 02:25:57.062972,209,16,3620,cash
1479,2020-03-23 04:52:01.673725,78,29,28470,cash
1480,2020-12-20 07:04:43.618577,1637,38,16440,applepay
1481,2020-10-10 21:57:29.793035,1596,6,13280,visa
1482,2022-10-10 09:51:58.888743,532,9,25390,visa
1483,2022-03-21 01:14:12.028083,62,26,2150,visa
1484,2023-01-16 21:19:05.086084,1475,44,19610,mastercard
1485,2023-07-15 12:33:56.638295,579,11,12610,cash
1486,2020-08-30 00:19:16.942377,1773,8,23020,mastercard
1487,2023-12-30 03:42:03.741490,1892,47,9960,mastercard
1488,2022-01-09 00:58:54.955229,1566,26,19420,cash
1489,2022-05-17 18:01:36.164213,1805,39,7500,visa
1490,2021-02-11 10:57:49.729805,1705,8,12060,mastercard
1491,2023-07-25 10:52:14.420839,1324,17,20390,mastercard
1492,2023-07-24 15:03:52.447436,499,3,11340,applepay
1493,2023-04-25 10:30:41.618231,677,27,22160,visa
1494,2020-01-28 17:50:45.184807,359,41,15440,mastercard
1495,2021-07-25 08:54:17.067506,1516,34,4310,applepay
1496,2020-11-14 03:47:48.224651,1762,27,2960,mastercard
1497,2023-01-02 10:02:50.835635,1256,7,4620,mastercard
1498,2020-09-02 03:34:25.434982,1275,37,12380,applepay
1499,2020-07-20 18:10:50.474263,1843,25,1370,applepay
1500,2021-04-22 02:18:28.603734,393,2,25040,visa
1501,2021-08-15 09:49:04.898965,66,41,18690,cash
1502,2021-11-26 15:59:25.875617,1051,32,8640,mastercard
1503,2021-07-24 12:20:15.592066,1269,3,5200,mastercard
1504,2022-01-04 00:16:50.546369,885,39,28860,mastercard
1505,2022-09-10 03:39:45.085710,575,31,9970,cash
1506,2023-06-07 03:16:08.416554,1404,37,5670,mastercard
1507,2022-02-18 18:45:28.050502,891,38,29540,cash
1508,2022-11-08 05:14:17.804291,555,17,23800,applepay
1509,2020-10-03 18:46:57.654829,86,9,19950,applepay
1510,2021-07-21 09:40:56.768998,1279,16,29170,mastercard
1511,2021-05-27 23:27:57.941403,1620,29,17510,visa
1512,2021-04-11 07:24:00.255556,1810,15,22750,applepay
1513,2020-07-25 05:55:28.101941,1566,28,29250,visa
1514,2022-08-07 04:03:26.468164,963,21,2730,applepay
1515,2021-06-24 10:31:05.529524,1148,48,28620,visa
1516,2023-03-13 10:44:16.574148,1297,4,27410,visa
1517,2021-10-24 04:58:41.495990,1340,40,11770,cash
1518,2023-12-09 19:23:24.480476,1353,43,17050,cash
1519,2021-06-08 12:39:45.648205,1840,50,4810,applepay
1520,2023-03-27 00:10:17.567142,796,32,3850,visa
1521,2021-01-24 15:47:52.176622,1973,3,6210,mastercard
1522,2022-03-05 12:36:39.959800,176,44,22910,applepay
1523,2020-10-12 14:59:31.983864,335,35,29420,mastercard
1524,2022-10-29 22:06:55.120406,675,27,15450,visa
1525,2021-10-07 14:10:55.890555,882,29,24170,mastercard
